Irrationality can help reward inference,['https://www.semanticscholar.org/paper/Irrationality-can-help-reward-inference-Chan-Critch/c5602e898f9f84d3eb41e00281a6d2463d8196ce'],[{'Citations': 0}]
Teaching GAN to generate per-pixel annotation,['https://www.semanticscholar.org/paper/Falling-Things%3A-A-Synthetic-Dataset-for-3D-Object-Tremblay-To/ae5eed242ffec87c5fb82cd2b112304f76410d41'],[{'Citations': 30}]
One Generation Knowledge Distillation by Utilizing Peer Samples,['https://www.semanticscholar.org/paper/One-Generation-Knowledge-Distillation-by-Utilizing-Li-An/389472818b300b55ed6c6e67235d9a602498f7ef'],[{'Citations': 0}]
Guided variational autoencoder for disentanglement learning,['https://www.semanticscholar.org/paper/Guided-Variational-Autoencoder-for-Disentanglement-Ding-Xu/5f4cc3ca463b9b384b6981f2892261239ef25fc0'],[{'Citations': 1}]
Learning Sparsity and Quantization Jointly and Automatically for Neural Network Compression via Constrained Optimization,['https://www.semanticscholar.org/paper/Learning-Sparsity-and-Quantization-Jointly-and-for-Yang-Gui/72ecdebd7b6b2dfe277810b8a9ea92079d03f06a'],[{'Citations': 3}]
FairFace: A Novel Face Attribute Dataset for Bias Measurement and Mitigation,['https://www.semanticscholar.org/paper/FairFace%3A-A-Novel-Face-Attribute-Dataset-for-Bias-K%C3%A4rkk%C3%A4inen-Joo/600aa904746afc41d4d321b23c901da5cdfd1538'],[{'Citations': 0}]
Pruning Depthwise Separable Convolutions for Extra Efficiency Gain of Lightweight Models,['https://www.semanticscholar.org/paper/Pruning-Depthwise-Separable-Convolutions-for-Extra-Tu-Lee/222109e41b77438474600053b4989528facc39d5'],[{'Citations': 0}]
Benchmarking Adversarial Robustness,['https://www.semanticscholar.org/paper/Benchmarking-Adversarial-Robustness-Dong-Fu/7d0c27d1c71056ae5de054b876aaba429d83dee1'],[{'Citations': 3}]
Unsupervised Learning from Video with Deep Neural Embeddings,['https://www.semanticscholar.org/paper/Unsupervised-Learning-from-Video-with-Deep-Neural-Zhuang-Andonian/02cd7e1a888fedd25337a4598f332c5203091e71'],[{'Citations': 4}]
Towards Unifying Neural Architecture Space Exploration and Generalization,['https://www.semanticscholar.org/paper/Towards-Unifying-Neural-Architecture-Space-and-Bhardwaj-Marculescu/c0a3c49c56ef482b507c82e80f20e5277f8a4766'],[{'Citations': 0}]
IEG: Robust neural net training with severe label noises,['https://www.semanticscholar.org/paper/IEG%3A-Robust-neural-net-training-with-severe-label-Zhang-Zhang/783917ae29961bb04c5e680e6fef204c9e64c703'],[{'Citations': 0}]
Stochastic Geodesic Optimization for Neural Networks,['https://www.semanticscholar.org/paper/Stochastic-Geodesic-Optimization-for-Neural-Rashidi-An/a854e7140885795accafbddfd83441d1c4bc7e06'],[{'Citations': 0}]
WEEGNET: an wavelet based Convnet for Brain-computer interfaces,['https://www.semanticscholar.org/paper/WEEGNET%3A-an-wavelet-based-Convnet-for-interfaces-Riyad-Khalil/44d107c32c7c3c691306f18cdc90084ebd489d41'],[{'Citations': 0}]
Classification as Decoder: Trading Flexibility for Control in Multi Domain Dialogue,['https://www.semanticscholar.org/paper/Classification-as-Decoder%3A-Trading-Flexibility-for-Shleifer-Chablani/7b9a99ac52650aed1ae01bb0b129a8c76581169e'],[{'Citations': 0}]
Anomaly Detection and Localization in Images using Guided Attention,['https://www.semanticscholar.org/paper/Anomaly-Detection-and-Localization-in-Images-using-Venkataramanan-Singh/c1806c7b341f1e1e4b8e0f8a5520e50c21351e40'],[{'Citations': 0}]
In-training Matrix Factorization for Parameter-frugal Neural Machine Translation,"['https://www.semanticscholar.org/paper/In-training-Matrix-Factorization-for-Neural-Machine-Kaden-Scao/c78dfdc3b9ed7d869b67e22fcba68d7df7800d27', 'https://www.semanticscholar.org/paper/PARAMETER-FRUGAL-NEURAL-MACHINE-TRANS-LATION-Kaden-Scao/97802cb64260c6b80e64e032c3c6d2fa7f482598']","[{'Citations': 0}, {'Citations': 0}]"
Spatial Information is Overrated for Image Classification,['https://www.semanticscholar.org/paper/Spatial-Information-is-Overrated-for-Image-Fan-Xian/d6ddda8666a054726d40c365794a94666632a30e'],[{'Citations': 0}]
GMM-UNIT: Unsupervised Multi-Domain and Multi-Modal Image-to-Image Translation via Attribute Gaussian Mixture Modelling,['https://www.semanticscholar.org/paper/GMM-UNIT%3A-Unsupervised-Multi-Domain-and-Multi-Modal-Liu-Nadai/30282087b90d9103c8b428a4a6d5ebf4cc84794b'],[{'Citations': 1}]
Information lies in the eye of the beholder: The effect of representations on observed mutual information,['https://www.semanticscholar.org/paper/Information-lies-in-the-eye-of-the-beholder%3A-The-of-Zilly-Hetzel/01d22e58e721474fb3ccc7f284d944ae7ee33b8c'],[{'Citations': 0}]
Quantitatively Disentangling and Understanding Part Information in CNNs,['https://www.semanticscholar.org/paper/Quantitatively-Disentangling-and-Understanding-Part-Zhang-Yang/e4bd1dd7edb0be2e6dbb3ac0a7852e2d8e2e8ccd'],[{'Citations': 0}]
Graph-based motion planning networks,['https://www.semanticscholar.org/paper/Graph-based-motion-planning-networks-Hoang-Vien/49b46f21834ece8c0fcab1ab9174fa81e885418b'],[{'Citations': 0}]
Bridging ELBO objective and MMD,['https://www.semanticscholar.org/paper/Bridging-the-ELBO-and-MMD-Ucar/f840a46204c3a5922a34850cfc67478f719e91a0'],[{'Citations': 1}]
Deep 3D-Zoom Net: Unsupervised Learning of Photo-Realistic 3D-Zoom,['https://www.semanticscholar.org/paper/Deep-3D-Zoom-Net%3A-Unsupervised-Learning-of-3D-Zoom-Bello-Kim/6104cf7304a6ee90eb3b2850ff6c2e06f298710b'],[{'Citations': 4}]
Hierarchical Complement Objective Training,['https://www.semanticscholar.org/paper/Hierarchical-Complement-Objective-Training-Chen-Tsai/67dc968aeb309e5c7137df4133d828fd385a8d2f'],[{'Citations': 0}]
Anomalous Pattern Detection in Activations and Reconstruction Error of Autoencoders,['https://www.semanticscholar.org/paper/Anomalous-Pattern-Detection-in-Activations-and-of-Cintas-Speakman/ebe2c4743c2c96ef1d84b0f7316c01b8398924a7'],[{'Citations': 0}]
Dynamically Balanced Value Estimates for Actor-Critic Methods,['https://www.semanticscholar.org/paper/Dynamically-Balanced-Value-Estimates-for-Methods-Dorka-Boedecker/ac36fb5e781f4664484088525a4009da4edfcfc8'],[{'Citations': 0}]
Incorporating Perceptual Prior to Improve Model's Adversarial Robustness,['https://www.semanticscholar.org/paper/Decoupled-Learning-for-Conditional-Adversarial-Zhang-Song/458ce461ab28ea6daa87cb9a3ba8313df6933b1a'],[{'Citations': 9}]
MultiGrain: a unified image embedding for classes and instances,['https://www.semanticscholar.org/paper/MultiGrain%3A-a-unified-image-embedding-for-classes-Berman-J%C3%A9gou/1e7678467b1807777dcd9be557b79328ce9419a8'],[{'Citations': 6}]
A Simple Geometric Proof for the Benefit of Depth in ReLU Networks,['https://www.semanticscholar.org/paper/A-Simple-Geometric-Proof-for-the-Benefit-of-Depth-Amrami-Goldberg/b9184a2006d1aa19d9d60626a0d196c57d6e6617'],[{'Citations': 0}]
How does Lipschitz Regularization Influence GAN Training?,['https://www.semanticscholar.org/paper/How-does-Lipschitz-Regularization-Influence-GAN-Qin-Mitra/e2ae5e23afbcce774fbfdf2d2a57fcd061ae573e'],[{'Citations': 0}]
SIMULTANEOUS ATTRIBUTED NETWORK EMBEDDING AND CLUSTERING,['https://www.semanticscholar.org/paper/SIMULTANEOUS-ATTRIBUTED-NETWORK-EMBEDDING-AND-Labiod-Nadif/7cd269bc7ba5741f6deea272bde0c65bb98ce84a'],[{'Citations': 0}]
Tree-structured Attention Module for Image Classification,['https://www.semanticscholar.org/paper/Tree-structured-Attention-Module-for-Image-Shin-Bae/01b2215bae4fec3e2890d2c79df8c4eefa03098c'],[{'Citations': 0}]
Task Level Data Augmentation for Meta-Learning,['https://www.semanticscholar.org/paper/Task-Level-Data-Augmentation-for-Meta-Learning-Liu-Chao/cad8008aa338bdc368b01731ff16af6908713996'],[{'Citations': 0}]
Learning Semantic Correspondences from Noisy Data-text Pairs by Local-to-Global Alignments,['https://www.semanticscholar.org/paper/Learning-Semantic-Correspondences-from-Noisy-Pairs-Nie-Wang/ddb88750af264bf218c6b4fac71cafaa2c5ae0dd'],[{'Citations': 0}]
VideoEpitoma: Efficient Recognition of Long-range Actions,['https://www.semanticscholar.org/paper/VideoEpitoma%3A-Efficient-Recognition-of-Long-range-Hussein-Bejnordi/582ff9b43951734e9003a8af35b7b85750f0d501'],[{'Citations': 0}]
StacNAS: Towards Stable and Consistent  Optimization for Differentiable  Neural Architecture Search,['https://www.semanticscholar.org/paper/StacNAS%3A-Towards-stable-and-consistent-optimization-Li-Zhang/babe77137b165baadcd465559c07c55703f3e2ee'],[{'Citations': 4}]
Construction of Macro Actions for Deep Reinforcement Learning,['https://www.semanticscholar.org/paper/Construction-of-Macro-Actions-for-Deep-Learning-Chang-Chang/5a44e0877ae4d3b6322164a02d204429604e3daf'],[{'Citations': 1}]
Towards Understanding Generalization in Gradient-Based Meta-Learning,['https://www.semanticscholar.org/paper/Towards-Understanding-Generalization-in-Guiroy-Verma/be9629ff798e04efaedeb8971e10d06b2121f60e'],[{'Citations': 7}]
Structural Multi-agent Learning,['https://www.semanticscholar.org/paper/Structural-Multi-agent-Learning-Han-Ren/9ace77526514ee2c9e6050fcb24eecfef3a21a7a'],[{'Citations': 0}]
AdamT: A Stochastic Optimization with Trend Correction Scheme,['https://www.semanticscholar.org/paper/ADAMT%3A-A-Stochastic-Optimization-with-Trend-Scheme-Zhou-Zheng/e38f26e160ff1c7e0a5db89bb540247a598b7c9c'],[{'Citations': 1}]
Elastic-InfoGAN: Unsupervised Disentangled Representation Learning in Imbalanced Data,['https://www.semanticscholar.org/paper/Elastic-InfoGAN%3A-Unsupervised-Disentangled-Learning-Ojha-Singh/5fe49a1aac79752199e6f33ecc62165f35a05915'],[{'Citations': 0}]
Generalizing Deep Multi-task Learning with Heterogeneous Structured Networks,['https://www.semanticscholar.org/paper/Research-Project-Proposal%3A-Structured-Meta-Learning-Angeli-Matteucci/8b34e1b43215db365022de473432ba876fc839d6'],[{'Citations': 0}]
Rethinking Data Augmentation: Self-Supervision and Self-Distillation,['https://www.semanticscholar.org/paper/Rethinking-Data-Augmentation%3A-Self-Supervision-and-Lee-Hwang/65e382449553597ae398f8ac83a235dd377f11c5'],[{'Citations': 13}]
Dynamical Clustering of Time Series Data Using Multi-Decoder RNN Autoencoder,['https://www.semanticscholar.org/paper/Multi-Decoder-RNN-Autoencoder-Based-on-Variational-Kaji-Watanabe/44e570f8c930ad8b33e64c504a464d5e36893d17'],[{'Citations': 0}]
Regularizing Predictions via Class-wise Self-knowledge Distillation,['https://www.semanticscholar.org/paper/Regularizing-Predictions-via-Class-wise-Yun-Park/ea053ee44eefc52ed79604a00a145dd885657c01'],[{'Citations': 2}]
Imbalanced Classification via Adversarial Minority Over-sampling,['https://www.semanticscholar.org/paper/Imbalanced-Classification-via-Adversarial-Minority-Kim-Jeong/5abd39b63df59db035774b94096307e479799fbf'],[{'Citations': 1}]
Neuron ranking - an informed way to compress convolutional neural networks,['https://www.semanticscholar.org/paper/Neuron-ranking-an-informed-way-to-compress-neural-Adamczewski-Park/f14a4624734f24cd0e836f6f2ced2c7dd77abf17'],[{'Citations': 0}]
Compressing Deep Neural Networks With Learnable Regularization,"['https://www.semanticscholar.org/paper/Compressing-Deep-Neural-Networks-With-Learnable-Choi-El-Khamy/9769f1158d09d7ef50a73ac0333956277efdac36', 'https://www.semanticscholar.org/paper/Learning-Sparse-Low-Precision-Neural-Networks-With-Choi-El-Khamy/58e48038f0996e8f50cc7836d63631e63bd239f7']","[{'Citations': 0}, {'Citations': 0}]"
Image Classification Through Top-Down Image Pyramid Traversal,['https://www.semanticscholar.org/paper/Image-Classification-Through-Top-Down-Image-Pyramid-Papadopoulos-Korus/d9d4c0820e14c19c34fbcbad5b63fe7c82f9c0c3'],[{'Citations': 0}]
PAC-Bayes Few-shot Meta-learning with Implicit Learning of Model Prior Distribution,['https://www.semanticscholar.org/paper/PAC-Bayesian-Meta-learning-with-Implicit-Prior-Nguyen-Do/d2060e771530da6d3a36c51bed098eb2763dfa43'],[{'Citations': 0}]
CRAP: Semi-supervised Learning via Conditional Rotation Angle Prediction,['https://www.semanticscholar.org/paper/CRAP%3A-Semi-supervised-Learning-via-Conditional-Xu-Liu/398ab24360bd931591c5027c9288be23f9ede106'],[{'Citations': 0}]
A novel text representation which enables image classifiers to perform text classification,['https://www.semanticscholar.org/paper/Representing-text-as-abstract-images-enables-image-Petrie-Julius/bc14d7e886ef66118c6b29da4046b6b13182ecb6'],[{'Citations': 0}]
FACE SUPER-RESOLUTION GUIDED BY 3D FACIAL PRIORS,['https://www.semanticscholar.org/paper/FACE-SUPER-RESOLUTION-GUIDED-BY-3D-FACIAL-PRIORS-Hu-Ren/2a4ff4dc61deace4b71b19831c53eec46c15ee60'],[{'Citations': 0}]
Doubly Normalized Attention,['https://www.semanticscholar.org/paper/Normalized-Attention-Without-Probability-Cage-Richter-Wattenhofer/8b4c1c780d03346e3e7a2ca7e48fb42452380b8a'],[{'Citations': 1}]
Correctness Verification of Neural Network,['https://www.semanticscholar.org/paper/Correctness-Verification-of-Neural-Networks-Yang-Rinard/dd9d4111e218628954047be0f315fa61be108806'],[{'Citations': 4}]
Diversely Stale Parameters for Efficient Training of Deep Convolutional Networks,['https://www.semanticscholar.org/paper/Diversely-Stale-Parameters-for-Efficient-Training-Xu-Huo/ad9d461583ef7348134c6a795fb8667760e1d582'],[{'Citations': 0}]
WHAT DATA IS USEFUL FOR MY DATA: TRANSFER LEARNING WITH A MIXTURE OF SELF-SUPERVISED EXPERTS,['https://www.semanticscholar.org/paper/WHAT-DATA-IS-USEFUL-FOR-MY-DATA%3A-TRANSFER-LEARNING-Yan-Acuna/47d7676f3185993ffee96fc2e7f9da8b8771a4ae'],[{'Citations': 0}]
Classification Logit Two-sample Testing by Neural Networks,['https://www.semanticscholar.org/paper/Classification-Logit-Two-sample-Testing-by-Neural-Cheng-Cloninger/93f1d02901e1c3ed94132f0f9d527206956fcf23'],[{'Citations': 2}]
Frontal low-rank random tensors for high-order feature representation,['https://www.semanticscholar.org/paper/Frontal-low-rank-random-tensors-for-high-order-Zhang-Muandet/eb9bd2555721081e129333cddbdd2c86422f8049'],[{'Citations': 0}]
Interpretability Evaluation Framework for Deep Neural Networks,['https://www.semanticscholar.org/paper/Beyond-Data-and-Model-Parallelism-for-Deep-Neural-Jia-Zaharia/f971658ab845d7573c4bbb760d5e7e5332025254'],[{'Citations': 68}]
CWAE-IRL: Formulating a supervised approach to Inverse Reinforcement Learning problem,['https://www.semanticscholar.org/paper/CWAE-IRL%3A-Formulating-a-supervised-approach-to-Kusari/9184b62927b82fd045067ce21c458f957dc10dce'],[{'Citations': 0}]
"Study of a Simple, Expressive and Consistent Graph Feature Representation",['https://www.semanticscholar.org/paper/Study-of-a-Simple%2C-Expressive-and-Consistent-Graph-Edouard/32f34ef989d0fb2c101df35dbd650ca43ae58f1c'],[{'Citations': 0}]
Input Alignment along Chaotic directions increases Stability in Recurrent Neural Networks,['https://www.semanticscholar.org/paper/Chaos-guided-Input-Structuring-for-Improved-in-Panda-Roy/cdc0227a49b5624f5b403b8cd43cbb168ddf1da1'],[{'Citations': 0}]
All Neural Networks are Created Equal,['https://www.semanticscholar.org/paper/All-Neural-Networks-are-Created-Equal-Hacohen-Choshen/d3fb841cc558a7e34b5acd318a9357fd41f6310f'],[{'Citations': 1}]
Hyperbolic Image Embeddings,"['https://www.semanticscholar.org/paper/Hyperbolic-Image-Embeddings-Khrulkov-Mirvakhabova/cc1cc334897af613e9103de9afe23e1882e0c153', 'https://www.semanticscholar.org/paper/C-V-%5D-3-A-pr-2-01-9-Hyperbolic-Image-Embeddings-Khrulkov-Mirvakhabova/2b473f109e23a4edb45c13ba9b78316afaca4f45']","[{'Citations': 7}, {'Citations': 0}]"
Instant Quantization of Neural Networks using Monte Carlo Methods,['https://www.semanticscholar.org/paper/Instant-Quantization-of-Neural-Networks-using-Monte-Mordido-Keirsbilck/c03b5d4d6b198d70fec881e917cb1abae7082643'],[{'Citations': 1}]
Gating Revisited: Deep Multi-layer RNNs That Can Be Trained,['https://www.semanticscholar.org/paper/Gating-Revisited%3A-Deep-Multi-layer-RNNs-That-Can-Be-Turkoglu-D%E2%80%99Aronco/2417c2ab87e85eb8a8fdac0edfd70362e7594690'],[{'Citations': 1}]
ILS-SUMM: Iterated Local Search for Unsupervised Video Summarization,['https://www.semanticscholar.org/paper/ILS-SUMM%3A-Iterated-Local-Search-for-Unsupervised-Shemer-Rotman/6100248d6986e584e3a38b8a15883def93dc7d67'],[{'Citations': 1}]
Quadratic GCN for graph classification,['https://www.semanticscholar.org/paper/Quadratic-GCN-for-graph-classification-Nagar-Louzoun/f563ccd3629a318b5018c0fe24609b09be95b2c4'],[{'Citations': 0}]
Topological based classification using graph convolutional networks,['https://www.semanticscholar.org/paper/Topological-based-classification-using-graph-Abel-Benami/e85ad9586b39ee35148d493a47e258165133d988'],[{'Citations': 0}]
Quantifying Layerwise Information Discarding of Neural Networks and Beyond,['https://www.semanticscholar.org/paper/Quantifying-Layerwise-Information-Discarding-of-and-Ma-Zhang/ede1f728e5c4f9d35ecede78776b102cb06776d5'],[{'Citations': 0}]
Minimizing Change in Classifier Likelihood to Mitigate Catastrophic Forgetting,['https://www.semanticscholar.org/paper/Minimizing-Change-in-Classifier-Likelihood-to-Gaurav-Vernekar/d36631e21fa46d1e758797b330eaac3021fa411f'],[{'Citations': 0}]
A Memory-augmented Neural Network by Resembling Human Cognitive Process of Memorization,['https://www.semanticscholar.org/paper/A-Memory-augmented-Neural-Network-by-Resembling-of-Shan-Zhang/9b330b689ad42ab75eabf29cd7deb4f691aeb3b7'],[{'Citations': 0}]
Molecule Property Prediction and Classification with Graph Hypernetworks,['https://www.semanticscholar.org/paper/Molecule-Property-Prediction-and-Classification-Nachmani-Wolf/3b07e81adf4e0cd6e9d202b299bc162b892e6fcf'],[{'Citations': 2}]
 Sparsity Learning in Deep Neural Networks,['https://www.semanticscholar.org/paper/The-State-of-Sparsity-in-Deep-Neural-Networks-Gale-Elsen/26384278cf5d575fc32cb92c303fb648fa0d5217'],[{'Citations': 104}]
A Harmonic Structure-Based Neural Network Model for Musical Pitch Detection,['https://www.semanticscholar.org/paper/A-Harmonic-Structure-Based-Neural-Network-Model-for-Wang-Liu/6c0aefa3ef66d012e7ec0401203ab7e08606270f'],[{'Citations': 0}]
SEERL : Sample Efficient Ensemble Reinforcement Learning,['https://www.semanticscholar.org/paper/SEERL%3A-Sample-Efficient-Ensemble-Reinforcement-Saphal-Ravindran/893de3818ade05e319d1dcc73d95364d343be709'],[{'Citations': 1}]
Defensive Quantization Layer For Convolutional Network Against Adversarial Attack,['https://www.semanticscholar.org/paper/Defensive-Quantization-Layer-For-Convolutional-Song-Wang/e27b99dec6d9ed1ec75d114e716eb7cef11ea233'],[{'Citations': 0}]
Learnable Higher-order Representation for Action Recognition,['https://www.semanticscholar.org/paper/Learnable-Higher-order-Representation-for-Action-Hu-Raj/443443da89fea24f540ecb03fe269d52d4c51c1b'],[{'Citations': 0}]
Meta Module Network for Compositional Visual Reasoning,['https://www.semanticscholar.org/paper/Meta-Module-Network-for-Compositional-Visual-Chen-Gan/320464aa0231bc728c7d9ab7e71e552c12a7486b'],[{'Citations': 3}]
Multi-Task Adapters for On-Device Audio Inference,['https://www.semanticscholar.org/paper/Multi-Task-Adapters-for-On-Device-Audio-Inference-Tagliasacchi-Quitry/912f0a960c488caf0f23fe13ead33d5b3a73afbe'],[{'Citations': 0}]
Learning audio representations with self-supervision,['https://www.semanticscholar.org/paper/Learning-audio-representations-with-Tagliasacchi-Gfeller/531bc7896aedad3695ae4cc79e905e4d68c1cb84'],[{'Citations': 0}]
Scholastic-Actor-Critic For Multi Agent Reinforcement Learning,['https://www.semanticscholar.org/paper/Scholastic-Actor-Critic-For-Multi-Agent-Learning-Hou/558a6871e1d6ad90d6c881a95c6a8428c6bb1c73'],[{'Citations': 0}]
Non-Gaussian processes and neural networks at finite widths,['https://www.semanticscholar.org/paper/Non-Gaussian-processes-and-neural-networks-at-Yaida/b2403fb9f025a271511613a6724651d121fba7be'],[{'Citations': 4}]
Uncertainty-aware Variational-Recurrent Imputation Network for Clinical Time Series,['https://www.semanticscholar.org/paper/Uncertainty-Aware-Variational-Recurrent-Imputation-Mulyadi-Jun/47e20e47e8449f3d2203fc342660ed56f4a86648'],[{'Citations': 0}]
An Information Theoretic Perspective on Disentangled Representation Learning,['https://www.semanticscholar.org/paper/An-Information-Theoretic-Perspective-on-Learning-Yang-Bi/7fe534121f4d20388288c6f60c634e9f3fd65a73'],[{'Citations': 0}]
Towards a Unified Evaluation of Explanation Methods without Ground Truth,['https://www.semanticscholar.org/paper/Towards-a-Unified-Evaluation-of-Explanation-Methods-Zhang-Chen/51852ab998f9218eb7c466c7aa6a20421db16683'],[{'Citations': 3}]
GumbelClip: Off-Policy Actor-Critic Using Experience Replay,['https://www.semanticscholar.org/paper/GumbelClip%3A-Off-Policy-Actor-Critic-Using-Replay-Tasfi-Capretz/cfd91a4fb79dac43881060d70cfabbf8cfec5fef'],[{'Citations': 0}]
Adversarial Neural Pruning,['https://www.semanticscholar.org/paper/Adversarial-Neural-Pruning-Madaan-Hwang/fd3b6e034255bb1f0a64a7368c5b2f262e413ca1'],[{'Citations': 1}]
Affine Self Convolution,['https://www.semanticscholar.org/paper/Affine-Self-Convolution-Diaconu-Worrall/086d6745ac3bf10d8b088ac94c0fbf3956a2d321'],[{'Citations': 2}]
Universal Source-Free Domain Adaptation,['https://www.semanticscholar.org/paper/Universal-Source-Free-Domain-Adaptation-Kundu-Venkat/611b5f9f868c9e820d2c4cd8e8a9bb4274eb3a8f'],[{'Citations': 0}]
$\textrm{D}^2$GAN: A Few-Shot Learning Approach with Diverse and Discriminative Feature Synthesis,['https://www.semanticscholar.org/paper/%24%5Ctextrm%7BD%7D%5E2%24GAN%3A-A-Few-Shot-Learning-Approach-and-Li-Zhang/fbda60846376cb7e9382b278e49ce69458f9756d'],[{'Citations': 0}]
Hardware-aware One-Shot Neural Architecture Search in Coordinate Ascent Framework,['https://www.semanticscholar.org/paper/Hardware-aware-One-Shot-Neural-Architecture-Search-Zhang-Yang/45ee4b57aa4174548e6b4319b508a86b7542c2e1'],[{'Citations': 0}]
Multi-task Network Embedding with Adaptive Loss Weighting,['https://www.semanticscholar.org/paper/Multi-task-Network-Embedding-with-Adaptive-Loss-Rizi-Granitzer/29f9800585e932c0bf00f7166faebe8c8c0fa099'],[{'Citations': 0}]
Perception-Driven Curiosity with Bayesian Surprise,['https://www.semanticscholar.org/paper/Perception-Driven-Curiosity-with-Bayesian-Surprise-Bucher-Arapin/0f0bf1bcf6de20532c416552ab47dda372e2e211'],[{'Citations': 1}]
Global reasoning network for image super-resolution,['https://www.semanticscholar.org/paper/Global-reasoning-network-for-image-super-resolution-Zhang-Zhou/4375cbd0e7bffb6b77e1a54bef2535a1e1920aab'],[{'Citations': 0}]
MUSE: Multi-Scale Attention Model for Sequence to Sequence Learning,['https://www.semanticscholar.org/paper/MUSE%3A-Multi-Scale-Attention-Model-for-Sequence-to-Zhao-Sun/b16db6c6ad9ca60090103ca505a5e57457276f89'],[{'Citations': 0}]
Utility Analysis of Network Architectures for 3D Point Cloud Processing,['https://www.semanticscholar.org/paper/Utility-Analysis-of-Network-Architectures-for-3D-Huang-Zhang/1f0348fd1aa5abebd9d6f1d31bdb45c3fdb017e9'],[{'Citations': 1}]
Reducing Sentiment Bias in Language Models via Counterfactual Evaluation,['https://www.semanticscholar.org/paper/Reducing-Sentiment-Bias-in-Language-Models-via-Huang-Zhang/76540cdd760f659e1a1ad20ce8b1acc1444f7435'],[{'Citations': 7}]
BERT for Sequence-to-Sequence Multi-Label Text Classification,['https://www.semanticscholar.org/paper/BERT-for-Sequence-to-Sequence-Multi-Label-Text-Yarullin-Serdyukov/b6c03717949949d552a334e4534b93be4aebc802'],[{'Citations': 1}]
Boosting Generative Models by Leveraging Cascaded Meta-Models,['https://www.semanticscholar.org/paper/Boosting-Generative-Models-by-Leveraging-Cascaded-Bao-Su/607c9e0e111df2233211a8ca26ecb71e41eac9dd'],[{'Citations': 1}]
RAT-SQL: Relation-Aware Schema Encoding and Linking for Text-to-SQL Parsers,['https://www.semanticscholar.org/paper/RAT-SQL%3A-Relation-Aware-Schema-Encoding-and-Linking-Wang-Shin/0c5bc409e62e65f86838968a2a7cdae5fa0b288b'],[{'Citations': 6}]
Shape Features Improve General Model Robustness,['https://www.semanticscholar.org/paper/Shape-Features-Improve-General-Model-Robustness-Xiao-Sun/5c5e9c9c4ab8b0193ce52485e57c02ae473c0f7a'],[{'Citations': 0}]
The Secret Revealer: Generative Model Inversion Attacks Against Deep Neural Networks,['https://www.semanticscholar.org/paper/The-Secret-Revealer%3A-Generative-Model-Inversion-Zhang-Jia/e1f25c2ff4738f000ff11281a5fc1f7a9f939d3c'],[{'Citations': 6}]
Common sense and Semantic-Guided Navigation via Language in Embodied Environments,['https://www.semanticscholar.org/paper/Common-sense-and-Semantic-Guided-Navigation-via-in-Yu-Khatri/29dde87d6ef746fbdee9075c55ad67ccbcca5bb4'],[{'Citations': 0}]
TransINT: Embedding Implication Rules in Knowledge Graphs with Isomorphic Intersections of Linear Subspaces,['https://www.semanticscholar.org/paper/TransINT%3A-Embedding-Implication-Rules-in-Knowledge-Min-Raghavan/7213e1a1d0382321a05f257df4d7fb6f95586254'],[{'Citations': 0}]
Meta Label Correction for Learning with Weak Supervision,['https://www.semanticscholar.org/paper/Meta-Label-Correction-for-Learning-with-Weak-Zheng-Awadallah/3f04c6bfca0d360b9851d80c0d6c9869531aa472'],[{'Citations': 1}]
Towards Effective and Efficient Zero-shot Learning by Fine-tuning with  Task Descriptions,['https://www.semanticscholar.org/paper/Towards-Effective-and-Efficient-Zero-shot-Learning-Jin-Liu/b3b27be0585b9e3475ae7187cb33ffcccde5a7c2'],[{'Citations': 0}]
Multi-hop Question Answering via Reasoning Chains,['https://www.semanticscholar.org/paper/Multi-hop-Question-Answering-via-Reasoning-Chains-Chen-Lin/6a3e035a970819de7f6f8fba2bb105dbefe16db0'],[{'Citations': 8}]
Factorized Multimodal Transformer for Multimodal Sequential Learning,['https://www.semanticscholar.org/paper/Factorized-Multimodal-Transformer-for-Multimodal-Zadeh-Mao/cd88d0346e679d1388d7e0ef08f7f7e329f2d760'],[{'Citations': 0}]
Faster and Just As Accurate: A Simple Decomposition for Transformer Models,['https://www.semanticscholar.org/paper/Faster-and-Just-As-Accurate%3A-A-Simple-Decomposition-Cao-Trivedi/c7b9ac7b5e7eab390561284b1f47777a4c4c023a'],[{'Citations': 3}]
Learning Function-Specific Word Representations,['https://www.semanticscholar.org/paper/Learning-Function-Specific-Word-Representations-Gerz-Vulic/334f5b889bd7e0a9664c556cc26d8eb8351472b3'],[{'Citations': 0}]
Attention over Parameters for Dialogue Systems,['https://www.semanticscholar.org/paper/Attention-over-Parameters-for-Dialogue-Systems-Madotto-Lin/68504c945ad7d35a0399c228b8ea8a05d74a9ab1'],[{'Citations': 0}]
"RL-ST: Reinforcing Style, Fluency and Content Preservation for Unsupervised Text Style Transfer",['https://www.semanticscholar.org/paper/A-Hierarchical-Reinforced-Sequence-Operation-Method-Wu-Ren/6d25f338954a0705616d232cd2ca2c6b975fbeaf'],[{'Citations': 6}]
Extreme Language Model Compression with Optimal Subwords and Shared Projections,['https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5'],[{'Citations': 17}]
